90,6.00,6.009,632.01,35.34,4.492,521.10,46.61,-25.25,-17.49,11.27,88.040
90,6.00,5.887,529.74,45.92,4.487,445.59,54.35,-23.79,-15.82,8.43,88.142
90,6.00,5.961,466.46,52.50,4.700,390.62,59.98,-21.15,-16.18,7.48,88.210
90,4.90,4.954,974.58,0.00,4.954,974.58,0.00,0.00,0.06,0.00,88.099
90,4.90,4.873,961.34,1.39,4.502,948.95,2.63,-7.60,-1.23,1.24,88.208
90,4.90,4.893,939.04,3.70,3.968,901.26,7.52,-18.91,-3.96,3.82,88.250
90,4.90,4.853,902.78,7.47,3.478,836.70,14.15,-28.33,-7.25,6.68,88.367
90,4.90,4.837,788.14,19.25,2.959,684.79,29.74,-38.83,-13.04,10.48,88.244
90,4.90,4.816,691.17,29.28,3.265,582.75,40.21,-32.21,-15.60,10.93,88.365
90,4.90,5.039,649.44,33.61,3.695,539.87,44.60,-26.67,-16.78,10.99,88.403
90,4.90,4.986,539.09,45.04,3.861,457.48,53.06,-22.55,-15.03,8.02,88.402
90,4.90,4.908,400.60,59.23,3.844,348.34,64.26,-21.68,-12.89,5.03,88.550
80,19.20,19.262,962.38,0.00,19.262,962.38,0.00,0.00,-0.05,0.00,81.595
80,19.20,19.206,945.49,1.67,19.205,941.92,2.13,-0.00,-0.43,0.46,81.287
80,19.20,19.210,920.24,4.24,18.412,870.96,9.50,-4.16,-5.41,5.26,81.081
80,19.20,19.384,871.52,9.28,17.564,739.72,23.14,-9.39,-15.18,13.86,80.904
80,19.20,19.203,842.83,11.79,17.621,674.17,29.95,-8.24,-20.07,18.15,79.249
80,19.20,19.302,822.77,14.35,17.264,629.75,34.56,-10.56,-23.52,20.21,80.853
80,15.80,15.803,962.06,0.00,15.803,962.06,0.00,0.00,0.07,0.00,81.277
80,15.80,15.724,940.29,2.00,15.610,923.00,4.06,-0.72,-1.76,2.06,81.104
80,15.80,15.786,909.94,5.10,14.848,829.63,13.77,-5.94,-8.75,8.66,80.655
80,15.80,15.762,830.81,13.12,13.778,660.79,31.32,-12.59,-20.38,18.20,79.032
80,15.80,15.780,777.44,18.77,13.048,580.12,39.70,-17.31,-25.29,20.93,79.162
80,15.80,15.816,663.01,30.82,12.968,438.64,54.41,-18.01,-33.73,23.58,79.263
80,12.90,12.861,962.54,0.00,12.861,962.54,0.00,0.00,0.03,0.00,81.456
80,12.90,12.890,939.59,1.87,12.723,924.23,3.98,-1.30,-1.60,2.11,80.144
80,12.90,12.977,906.79,5.15,11.979,830.93,13.67,-7.69,-8.33,8.53,79.328
80,12.90,12.872,878.01,8.20,11.401,768.94,20.11,-11.43,-12.38,11.91,79.505
80,12.90,13.040,853.26,10.64,11.312,724.80,24.70,-13.25,-15.02,14.06,78.727
80,12.90,12.781,802.39,16.19,10.307,646.09,32.88,-19.36,-19.44,16.68,79.693
80,12.90,13.079,661.13,30.95,10.354,490.49,49.04,-20.83,-25.76,18.10,79.339
80,12.90,12.887,590.37,38.41,10.421,411.31,57.27,-19.13,-30.27,18.85,79.465
80,10.70,10.700,962.25,0.00,10.700,962.25,0.00,0.00,0.07,0.00,81.204
80,10.70,10.703,938.54,1.80,10.416,918.30,4.57,-2.69,-2.09,2.77,79.680
80,10.70,10.689,910.12,4.78,9.506,835.87,13.13,-11.07,-8.09,8.36,79.586
80,10.70,10.687,868.95,9.11,8.941,753.23,21.72,-16.34,-13.24,12.61,79.594
80,10.70,10.709,791.36,17.38,8.340,634.28,34.08,-22.12,-19.77,16.71,80.082
80,10.70,10.579,750.27,21.67,8.063,588.09,38.88,-23.78,-21.53,17.22,79.835
80,10.70,10.628,561.10,41.52,8.682,411.68,57.22,-18.32,-26.52,15.70,79.856
80,10.70,10.775,488.96,49.07,8.727,340.15,64.65,-19.01,-30.30,15.58,79.699
80,8.70,8.807,960.61,0.00,8.807,960.61,0.00,0.00,0.05,0.00,80.276
80,8.70,8.636,939.55,1.65,8.300,925.34,3.67,-3.89,-1.46,2.02,79.456
80,8.70,8.684,905.68,5.21,7.193,828.03,13.80,-17.17,-8.52,8.59,79.431
80,8.70,8.696,866.72,9.44,6.750,758.27,21.06,-22.38,-12.45,11.62,80.125
80,8.70,8.701,790.16,17.43,6.504,646.76,32.67,-25.25,-18.09,15.24,79.728
80,8.70,8.806,771.13,19.24,6.756,628.46,34.58,-23.28,-18.44,15.34,78.311
80,8.70,8.736,727.34,24.04,6.519,580.15,39.61,-25.38,-20.17,15.57,79.646
80,8.70,8.777,672.57,29.62,6.848,542.01,43.58,-21.97,-19.34,13.96,78.312
80,8.70,8.769,587.01,38.74,6.812,463.30,51.77,-22.32,-20.99,13.03,79.425
80,8.70,8.674,511.12,46.71,6.908,399.30,58.43,-20.36,-21.78,11.72,79.044
80,8.70,8.858,350.19,63.60,7.053,238.18,75.21,-20.38,-31.84,11.60,78.763
80,8.00,8.018,956.48,0.00,8.018,956.48,0.00,0.00,0.00,0.00,79.427
80,8.00,7.891,937.28,1.97,7.072,909.02,4.96,-10.37,-3.01,2.99,79.357
80,8.00,7.904,917.97,3.98,6.515,858.28,10.27,-17.56,-6.50,6.29,79.280
80,8.00,8.019,872.91,8.67,6.204,776.95,18.77,-22.63,-10.99,10.10,79.078
80,8.00,7.971,762.19,20.34,6.072,626.05,34.55,-23.82,-17.86,14.21,79.238
80,8.00,8.064,703.75,26.52,6.228,572.76,40.12,-22.77,-18.61,13.59,79.434
80,8.00,8.073,591.04,38.38,6.555,488.65,48.91,-18.80,-17.32,10.53,79.432
80,8.00,8.044,517.64,46.10,6.506,418.92,56.20,-19.11,-19.06,10.10,79.462
80,8.00,8.015,489.69,49.06,6.531,393.91,58.82,-18.52,-19.55,9.75,79.581
80,7.10,7.167,959.57,0.00,7.167,959.57,0.00,0.00,0.04,0.00,79.753
80,7.10,7.216,945.52,1.13,6.984,936.60,2.39,-3.21,-0.90,1.27,79.707
80,7.10,7.154,932.29,2.57,6.194,893.93,6.84,-13.42,-4.07,4.27,79.975
80,7.10,7.104,917.91,4.09,5.558,853.59,11.04,-21.75,-6.97,6.95,80.020
80,7.10,7.102,912.41,4.73,5.424,842.93,12.16,-23.62,-7.57,7.43,80.329
80,7.10,7.169,870.67,9.13,4.941,767.38,20.03,-31.08,-11.82,10.89,80.442
80,7.10,7.117,722.90,24.50,5.143,585.88,38.94,-27.75,-18.90,14.45,79.598
80,7.10,7.175,673.25,29.71,5.306,544.40,43.27,-26.05,-19.08,13.55,79.548
80,7.10,7.066,552.35,42.38,5.431,448.06,53.31,-23.14,-18.81,10.93,79.017
80,7.10,7.108,518.47,45.95,5.541,419.79,56.25,-22.04,-18.96,10.30,78.961
80,7.10,7.284,485.85,49.40,5.693,390.93,59.26,-21.84,-19.46,9.86,78.749
80,6.60,6.614,950.70,0.57,6.494,950.70,0.00,-1.81,-0.26,-0.57,79.039
80,6.60,6.591,943.30,1.33,6.179,933.79,1.78,-6.25,-1.27,0.45,78.949
80,6.60,6.485,907.69,5.06,4.859,840.45,11.60,-25.07,-7.68,6.53,78.871
80,6.60,6.395,876.95,8.33,4.472,786.45,17.28,-30.06,-10.60,8.95,79.040
80,6.60,6.600,785.21,17.95,4.730,666.50,29.89,-28.34,-15.44,11.94,78.930
80,6.60,6.530,679.88,29.05,4.965,564.27,40.65,-23.96,-17.37,11.60,79.023
80,6.60,6.643,626.39,34.66,5.118,518.16,45.50,-22.96,-17.68,10.83,78.962
80,6.60,6.685,483.60,49.68,5.480,414.23,56.43,-18.02,-14.86,6.75,79.044
80,6.60,6.733,400.69,58.39,5.671,335.87,64.67,-15.77,-16.80,6.28,79.042
80,5.90,5.849,960.69,0.00,5.849,960.69,0.00,0.00,0.04,0.00,80.243
80,5.90,5.693,926.89,3.22,4.556,886.62,7.71,-19.96,-4.31,4.49,80.371
80,5.90,5.829,876.00,8.17,4.007,789.46,17.82,-31.26,-9.84,9.65,78.115
80,5.90,5.983,856.28,10.34,4.114,760.08,20.88,-31.25,-11.19,10.54,78.629
80,5.90,5.889,801.88,16.09,4.133,690.66,28.11,-29.82,-13.83,12.02,78.733
80,5.90,5.940,713.80,25.38,4.423,591.61,38.42,-25.54,-17.07,13.04,78.808
80,5.90,5.916,512.19,46.63,4.769,435.34,54.68,-19.39,-14.94,8.06,79.029
80,5.30,5.350,956.68,0.00,5.350,956.68,0.00,0.00,0.02,0.00,78.920
80,5.30,5.313,942.21,1.43,4.957,930.64,2.72,-6.69,-1.21,1.30,78.511
80,5.30,5.274,915.18,4.28,4.062,868.26,9.24,-22.98,-5.11,4.97,78.560
80,5.30,5.286,878.44,8.13,3.614,800.60,16.31,-31.64,-8.84,8.18,78.537
80,5.30,5.298,806.36,15.74,3.611,703.84,26.43,-31.85,-12.69,10.69,78.621
80,5.30,5.406,669.02,30.14,3.966,563.64,41.08,-26.64,-15.72,10.94,78.616
80,5.30,5.275,579.06,39.63,4.042,493.98,48.37,-23.38,-14.66,8.74,78.791
80,5.30,5.316,489.01,49.15,4.280,420.32,56.06,-19.50,-14.01,6.92,79.021
80,5.30,5.271,431.06,55.27,4.374,374.00,60.91,-17.01,-13.19,5.63,79.163
70,18.80,18.795,940.81,0.00,18.795,940.81,0.00,0.00,-0.05,0.00,70.606
70,18.80,18.826,914.48,1.82,18.852,913.06,2.95,0.14,-0.20,1.13,68.655
70,18.80,18.715,890.21,4.51,18.084,846.23,10.05,-3.37,-4.99,5.55,68.830
70,18.80,18.755,852.04,8.71,17.311,731.12,22.29,-7.70,-14.25,13.58,69.075
70,18.80,18.735,815.32,12.77,17.275,649.12,31.00,-7.79,-20.44,18.23,69.357
70,15.40,15.449,941.13,0.00,15.449,941.13,0.00,0.00,0.01,0.00,70.580
70,15.40,15.413,920.91,1.53,15.418,917.31,2.53,0.03,-0.38,1.00,69.251
70,15.40,15.521,897.84,3.94,15.044,858.04,8.83,-3.07,-4.42,4.88,68.996
70,15.40,15.463,875.32,6.35,14.533,795.38,15.49,-6.02,-9.12,9.14,68.980
70,15.40,15.418,762.72,18.41,12.551,573.60,39.05,-18.60,-24.79,20.64,68.875
70,15.40,15.393,672.78,28.08,12.511,463.90,50.71,-18.73,-31.04,22.63,68.928
70,12.70,12.623,941.63,0.00,12.623,941.63,0.00,0.00,-0.01,0.00,70.705
70,12.70,12.683,918.94,1.88,12.611,908.69,3.50,-0.57,-1.12,1.62,69.755
70,12.70,12.606,900.37,3.89,12.048,851.69,9.55,-4.43,-5.41,5.67,69.779
70,12.70,12.615,858.47,8.27,11.324,754.39,19.89,-10.23,-12.13,11.62,69.093
70,12.70,12.645,760.92,18.71,10.090,593.83,36.94,-20.21,-21.97,18.23,68.787
70,12.70,12.743,660.46,29.56,10.110,478.58,49.18,-20.66,-27.55,19.61,69.093
70,12.70,12.728,548.42,41.61,10.354,354.81,62.32,-18.66,-35.32,20.71,69.291
70,10.40,10.435,942.95,0.00,10.435,942.95,0.00,0.00,-0.06,0.00,71.309
70,10.40,10.474,924.16,1.75,10.262,907.32,3.78,-2.02,-1.88,2.03,71.105
70,10.40,10.422,921.41,1.77,10.195,906.12,3.91,-2.18,-1.72,2.13,69.778
70,10.40,10.383,896.25,4.35,9.456,835.74,11.37,-8.94,-6.82,7.02,69.170
70,10.40,10.385,835.60,10.84,8.504,712.06,24.49,-18.11,-14.85,13.65,69.242
70,10.40,10.453,749.33,20.20,8.027,587.36,37.71,-23.21,-21.69,17.51,69.929
70,10.40,10.406,707.87,24.69,7.883,546.13,42.08,-24.25,-22.93,17.39,70.287
70,10.40,10.516,603.05,35.91,8.090,447.60,52.53,-23.07,-25.87,16.62,70.112
70,10.40,10.384,551.76,41.41,8.218,398.76,57.71,-20.86,-27.83,16.30,70.090
70,8.50,8.535,942.91,0.00,8.535,942.91,0.00,0.00,-0.06,0.00,71.178
70,8.50,8.407,920.14,1.96,7.923,895.64,5.01,-5.76,-2.73,3.05,69.928
70,8.50,8.554,890.44,5.10,7.239,815.64,13.50,-15.37,-8.47,8.40,69.639
70,8.50,8.408,848.92,9.57,6.477,740.40,21.48,-22.97,-12.86,11.91,69.731
70,8.50,8.486,762.93,18.93,6.151,617.56,34.51,-27.51,-19.13,15.57,70.545
70,8.50,8.442,693.38,26.37,6.206,550.93,41.57,-26.48,-20.63,15.20,70.424
70,8.50,8.449,614.58,34.82,6.412,489.42,48.09,-24.10,-20.46,13.28,70.331
70,8.50,8.469,495.31,47.57,6.775,385.24,59.14,-20.01,-22.35,11.58,70.330
70,8.50,8.668,363.48,61.64,7.116,273.93,70.95,-17.91,-24.80,9.31,70.059
70,7.00,6.993,942.27,0.00,6.993,942.27,0.00,0.00,-0.05,0.00,70.763
70,7.00,7.029,918.41,2.16,6.311,887.28,5.84,-10.21,-3.44,3.67,69.414
70,7.00,6.956,901.66,4.02,5.592,842.52,10.59,-19.61,-6.61,6.57,69.747
70,7.00,7.002,866.69,7.83,4.878,771.75,18.10,-30.33,-11.01,10.26,70.142
70,7.00,7.086,824.14,12.48,4.776,705.62,25.12,-32.60,-14.44,12.64,70.655
70,7.00,7.004,701.56,25.52,4.915,570.55,39.45,-29.82,-18.75,13.93,70.273
70,7.00,7.033,542.64,42.46,5.340,446.50,52.61,-24.07,-17.81,10.15,69.954
70,7.00,7.082,509.30,46.04,5.424,418.37,55.60,-23.41,-17.95,9.56,69.894
70,7.00,7.110,447.26,52.68,5.559,367.03,61.05,-21.82,-18.05,8.37,69.871
70,5.70,5.710,941.99,0.00,5.710,941.99,0.00,0.00,-0.05,0.00,70.593
70,5.70,5.740,927.24,1.25,5.481,918.46,2.50,-4.50,-1.00,1.25,69.555
